,concepts,answers,hyes,hno,example_num,obj
653,hg04,True,21,2,41,medium green circle
654,hg04,False,1,22,42,medium yellow rectangle
655,hg04,True,21,2,43,large blue circle
656,hg04,False,1,22,44,medium yellow triangle
657,hg04,False,1,22,45,large green triangle
658,hg04,True,20,2,46,medium blue circle
659,hg04,True,20,2,47,medium yellow circle
660,hg04,False,1,21,48,medium green rectangle
661,hg04,False,1,21,49,large green triangle
662,hg04,False,2,20,50,small green triangle
663,hg04,False,1,21,51,small green triangle
664,hg04,False,0,22,52,large green triangle
665,hg04,False,0,22,53,large yellow rectangle
666,hg04,True,21,1,54,large yellow circle
667,hg04,False,0,22,55,small blue rectangle
668,hg04,False,2,20,56,small yellow rectangle
669,hg04,False,1,21,57,small blue triangle
670,hg04,False,0,22,58,medium blue rectangle
671,hg04,False,1,21,59,small blue triangle
672,hg04,False,1,21,60,small blue rectangle
673,hg04,False,0,22,61,medium green rectangle
674,hg04,False,0,22,62,small green rectangle
675,hg04,False,0,22,63,large green triangle
676,hg04,False,2,20,64,medium green triangle
677,hg04,False,0,22,65,large green triangle
678,hg04,False,1,21,66,large blue rectangle
679,hg04,False,2,20,67,small green triangle
680,hg04,False,1,21,68,medium yellow triangle
681,hg04,False,1,21,69,medium blue rectangle
682,hg48,False,8,16,0,small yellow circle
683,hg48,False,16,8,1,large green rectangle
684,hg48,False,9,15,2,medium blue circle
685,hg48,False,12,12,3,medium green triangle
686,hg48,False,8,16,4,medium green circle
687,hg48,True,4,20,5,medium green circle
688,hg48,False,8,16,6,small blue triangle
689,hg48,False,8,16,7,large green circle
690,hg48,False,6,18,8,medium green triangle
691,hg48,False,5,19,9,large green circle
692,hg48,False,5,19,10,medium yellow rectangle
693,hg48,False,6,18,11,large blue circle
694,hg48,False,1,23,12,medium blue rectangle
695,hg48,False,4,20,13,small blue circle
696,hg48,False,9,15,14,small yellow rectangle
697,hg48,False,6,18,15,medium yellow circle
698,hg48,False,3,21,16,medium yellow rectangle
699,hg48,True,8,16,17,medium green triangle
700,hg48,False,0,24,18,large blue triangle
701,hg48,False,5,19,19,medium yellow triangle
702,hg48,False,3,21,20,large green rectangle
703,hg48,False,1,23,21,large yellow circle
704,hg48,False,5,19,22,small green rectangle
705,hg48,True,9,15,23,medium blue rectangle
706,hg48,False,12,12,24,medium green circle
707,hg48,False,2,22,25,large yellow rectangle
708,hg48,False,1,23,26,medium blue circle
709,hg48,False,3,21,27,small green rectangle
710,hg48,False,3,21,28,large yellow triangle
711,hg48,True,14,10,29,medium yellow triangle
712,hg48,False,2,22,30,small blue circle
713,hg48,False,9,15,31,medium blue triangle
714,hg48,True,10,14,32,small yellow triangle
715,hg48,False,6,18,33,medium yellow circle
716,hg48,True,13,11,34,small yellow circle
717,hg48,False,19,5,35,medium green triangle
718,hg48,False,2,22,36,large green rectangle
719,hg48,False,2,22,37,large green triangle
720,hg48,False,3,21,38,large yellow rectangle
721,hg48,False,2,22,39,large yellow rectangle
722,hg48,False,9,15,40,small yellow circle
723,hg48,False,12,12,41,medium green triangle
724,hg48,False,2,22,42,large green triangle
725,hg48,False,11,13,43,small green triangle
726,hg48,False,1,23,44,medium blue circle
727,hg48,False,7,17,45,medium yellow triangle
728,hg48,False,1,23,46,medium green rectangle
729,hg48,False,5,19,47,medium blue triangle
730,hg48,False,3,21,48,medium blue circle
731,hg48,False,7,17,49,medium green triangle
732,hg48,False,0,24,50,medium blue triangle
733,hg48,False,13,11,51,small yellow triangle
734,hg48,False,3,21,52,medium blue rectangle
735,hg48,False,12,12,53,small yellow rectangle
736,hg48,False,0,24,54,large yellow rectangle
737,hg48,False,10,14,55,medium yellow rectangle
738,hg48,False,1,23,56,large blue circle
739,hg48,False,4,20,57,medium yellow triangle
740,hg48,False,3,21,58,small blue rectangle
741,hg48,False,2,22,59,large blue triangle
742,hg48,False,1,22,60,small blue triangle
743,hg48,False,5,18,61,small yellow circle
744,hg48,False,8,15,62,small yellow rectangle
745,hg48,False,1,22,63,large green triangle
746,hg48,False,3,20,64,small green circle
747,hg48,False,2,21,65,medium green rectangle
748,hg48,False,1,22,66,medium yellow rectangle
749,hg35,True,19,4,0,large blue triangle
750,hg35,False,9,14,1,medium blue circle
751,hg35,False,5,18,2,small green rectangle
752,hg35,False,0,23,3,small green circle
753,hg35,True,1,22,4,medium blue circle
754,hg35,False,4,19,5,small green triangle
755,hg35,True,7,16,6,medium green triangle
756,hg35,True,14,9,7,medium blue triangle
757,hg35,True,22,1,8,large blue triangle
758,hg35,True,10,13,9,large yellow circle
759,hg35,False,6,17,10,small blue circle
760,hg35,False,7,16,11,medium green circle
761,hg35,False,13,10,12,medium blue triangle
762,hg35,False,1,22,13,small green circle
763,hg35,False,0,23,14,small green triangle
764,hg35,False,7,16,15,medium yellow circle
765,hg35,True,12,11,16,medium blue circle
766,hg35,False,0,23,17,small green rectangle
767,hg35,True,22,1,18,large yellow circle
768,hg35,True,21,2,19,large blue circle
769,hg35,False,1,22,20,small yellow circle
770,hg35,True,22,1,21,large blue triangle
771,hg35,False,1,22,22,small yellow triangle
772,hg35,True,21,2,23,large yellow triangle
773,hg35,False,1,22,24,small blue triangle
774,hg35,True,19,4,25,medium yellow circle
775,hg35,False,0,23,26,small yellow rectangle
776,hg35,False,8,15,27,medium green triangle
777,hg35,True,23,0,28,large blue triangle
778,hg35,False,11,12,29,medium blue rectangle
779,hg35,True,16,7,30,medium green circle
780,hg35,False,1,22,31,small blue triangle
781,hg35,True,10,13,32,medium yellow rectangle
782,hg35,True,23,0,33,large blue circle
783,hg35,True,21,2,34,large green triangle
784,hg35,False,9,14,35,medium yellow rectangle
785,hg35,False,1,22,36,small blue rectangle
786,hg35,False,0,23,37,small yellow circle
787,hg35,True,22,1,38,large green triangle
788,hg35,True,22,1,39,large yellow circle
789,hg35,False,0,23,40,small green rectangle
790,hg35,True,22,1,41,large blue circle
791,hg35,False,0,23,42,small blue rectangle
792,hg35,True,22,1,43,large blue rectangle
793,hg35,False,1,22,44,small yellow circle
794,hg35,False,8,15,45,medium blue circle
795,hg35,False,7,16,46,medium blue rectangle
796,hg35,True,23,0,47,large yellow triangle
797,hg35,False,0,23,48,small yellow rectangle
798,hg35,True,17,6,49,medium yellow triangle
799,hg35,True,22,1,50,large blue rectangle
800,hg35,False,0,23,51,small green rectangle
801,hg35,True,22,1,52,large green rectangle
802,hg35,False,6,17,53,medium blue triangle
803,hg35,False,0,23,54,small green triangle
804,hg35,True,23,0,55,large yellow triangle
805,hg35,False,1,22,56,small yellow circle
806,hg35,True,23,0,57,large blue triangle
807,hg35,False,1,22,58,small yellow rectangle
808,hg35,False,0,23,59,small green rectangle
809,hg35,True,17,6,60,medium yellow triangle
810,hg35,True,17,6,61,medium green circle
811,hg35,True,18,5,62,medium blue circle
812,hg35,False,2,21,63,small blue circle
813,hg35,True,21,2,64,medium yellow triangle
814,hg35,True,18,5,65,medium green rectangle
815,hg35,True,20,3,66,medium yellow rectangle
816,hg35,False,0,23,67,small yellow circle
817,hg30,False,8,20,0,small blue triangle
818,hg30,False,16,12,1,large yellow circle
819,hg30,False,6,22,2,medium green triangle
820,hg30,False,12,16,3,small yellow triangle
821,hg30,False,13,15,4,large yellow rectangle
822,hg30,False,10,17,5,large blue circle
823,hg30,False,8,19,6,large yellow triangle
824,hg30,False,4,23,7,medium blue triangle
825,hg30,False,8,17,8,small blue rectangle
826,hg30,True,4,21,9,large blue circle
827,hg30,False,4,21,10,medium blue triangle
828,hg30,True,15,10,11,large blue circle
829,hg30,False,2,23,12,small yellow circle
830,hg30,False,2,23,13,medium yellow circle
831,hg30,False,5,20,14,medium blue circle
832,hg30,False,1,23,15,medium green triangle
833,hg30,False,6,18,16,large green triangle
834,hg30,False,1,22,17,medium yellow triangle
835,hg30,False,19,4,18,large blue circle
836,hg30,False,3,20,19,large blue triangle
837,hg30,False,3,20,20,small blue rectangle
838,hg30,True,4,19,21,medium blue circle
839,hg30,True,5,18,22,large blue triangle
840,hg30,False,2,21,23,small yellow rectangle
841,hg30,False,6,17,24,small blue rectangle
842,hg30,False,0,23,25,medium green circle
843,hg30,False,6,17,26,large yellow rectangle
844,hg30,False,1,20,27,medium green rectangle
845,hg30,False,2,19,28,medium yellow triangle
846,hg30,True,11,10,29,large blue rectangle
847,hg30,False,2,19,30,large green circle
848,hg30,False,2,19,31,small blue circle
849,hg30,False,3,18,32,small blue triangle
850,hg30,False,2,19,33,large yellow triangle
851,hg30,False,1,20,34,medium yellow rectangle
852,hg30,False,1,20,35,medium green triangle
853,hg30,False,1,20,36,medium yellow triangle
854,hg30,False,3,18,37,large yellow circle
855,hg30,False,5,16,38,medium blue triangle
856,hg30,False,2,19,39,small blue rectangle
857,hg30,False,1,20,40,small green rectangle
858,hg30,False,3,18,41,large yellow rectangle
859,hg30,False,12,9,42,large blue triangle
860,hg30,False,13,8,43,large blue rectangle
861,hg30,False,5,16,44,medium yellow rectangle
862,hg30,False,3,18,45,medium green rectangle
863,hg30,False,1,20,46,small yellow circle
864,hg30,False,2,19,47,small yellow triangle
865,hg30,False,3,18,48,small green rectangle
866,hg30,False,2,19,49,medium yellow rectangle
867,hg30,True,11,10,50,medium blue triangle
868,hg30,True,18,3,51,large blue rectangle
869,hg30,False,10,11,52,medium blue triangle
870,hg30,False,0,21,53,large green rectangle
871,hg30,False,2,19,54,large yellow triangle
872,hg30,False,1,20,55,medium green rectangle
873,hg30,False,2,19,56,medium green circle
874,hg30,False,1,20,57,large yellow triangle
875,hg30,False,2,19,58,small yellow rectangle
876,hg30,False,0,21,59,small green triangle
877,hg30,False,2,19,60,large green rectangle
878,hg30,True,17,4,61,medium blue rectangle
879,hg30,False,2,19,62,small green triangle
880,hg30,False,1,20,63,large green circle
881,hg30,False,0,21,64,small green rectangle
882,hg30,False,2,19,65,large yellow circle
883,hg30,False,14,7,66,large blue rectangle
884,hg30,False,6,15,67,medium blue triangle
885,hg30,False,5,16,68,small blue rectangle
886,hg30,False,1,20,69,small green triangle
887,hg30,False,0,21,70,medium green rectangle
888,hg30,False,1,20,71,medium yellow circle
889,hg51,False,10,13,0,small blue rectangle
890,hg51,True,9,14,1,medium green circle
891,hg51,False,11,12,2,large blue triangle
892,hg51,False,4,19,3,small blue rectangle
893,hg51,False,0,23,4,small blue triangle
894,hg51,False,10,13,5,medium yellow circle
895,hg51,False,0,23,6,large blue triangle
896,hg51,False,18,5,7,large green circle
897,hg51,False,8,15,8,small green circle
898,hg51,False,0,23,9,small yellow triangle
899,hg51,False,8,15,10,medium blue circle
900,hg51,False,0,23,11,small blue triangle
901,hg51,False,2,21,12,small green triangle
902,hg51,True,15,8,13,medium green circle
903,hg51,False,1,22,14,medium yellow circle
904,hg51,False,1,22,15,small blue circle
905,hg51,False,2,21,16,medium green rectangle
906,hg51,False,0,23,17,medium yellow triangle
907,hg51,False,0,23,18,medium blue rectangle
908,hg51,False,1,22,19,large green rectangle
909,hg51,False,2,21,20,small yellow triangle
910,hg51,False,3,20,21,small green circle
911,hg51,False,1,22,22,medium green triangle
912,hg51,False,4,19,23,large green circle
913,hg51,False,1,22,24,large blue triangle
914,hg51,False,2,21,25,small green circle
915,hg51,False,1,22,26,small green rectangle
916,hg51,False,2,21,27,small blue circle
917,hg51,False,1,22,28,small yellow triangle
918,hg51,False,2,21,29,large green triangle
919,hg51,False,1,22,30,large yellow rectangle
920,hg51,False,1,22,31,large yellow triangle
921,hg51,False,0,23,32,medium blue rectangle
922,hg51,True,1,22,33,medium yellow circle
923,hg51,False,1,22,34,small yellow rectangle
924,hg51,False,1,22,35,large yellow triangle
925,hg51,False,1,22,36,small yellow triangle
926,hg51,False,1,22,37,large blue triangle
927,hg51,False,1,22,38,medium green triangle
928,hg51,True,3,20,39,small yellow circle
929,hg51,False,1,22,40,large blue rectangle
930,hg51,False,1,22,41,small green triangle
931,hg51,False,1,22,42,medium green triangle
932,hg51,False,1,22,43,large yellow rectangle
933,hg51,False,0,23,44,medium green rectangle
934,hg51,False,0,23,45,large blue rectangle
935,hg51,True,5,18,46,large blue circle
936,hg51,True,13,10,47,small green circle
937,hg51,False,1,22,48,medium blue rectangle
938,hg51,False,1,22,49,large blue rectangle
939,hg51,False,1,22,50,small yellow triangle
940,hg51,False,1,22,51,large yellow triangle
941,hg51,False,0,23,52,small blue triangle
942,hg51,True,19,4,53,small yellow circle
943,hg51,False,0,23,54,small blue triangle
944,hg51,False,0,23,55,small green triangle
945,hg51,False,1,22,56,large yellow rectangle
946,hg51,False,1,22,57,large yellow triangle
947,hg51,False,1,22,58,medium green triangle
948,hg51,False,14,9,59,small yellow circle
949,hg51,False,1,22,60,large yellow rectangle
950,hg51,False,0,23,61,medium yellow rectangle
951,hg51,False,8,15,62,large yellow circle
952,hg51,False,1,22,63,medium blue triangle
953,hg51,True,19,4,64,small yellow circle
954,hg51,False,0,23,65,large blue rectangle
955,hg51,False,1,22,66,large yellow rectangle
956,hg51,False,1,22,67,small green triangle
957,hg51,True,19,4,68,small yellow circle
958,hg51,False,0,23,69,large yellow triangle
959,hg51,False,1,22,70,small yellow rectangle
960,hg51,False,2,21,71,small blue triangle
961,hg51,False,0,23,72,large blue triangle
962,hg51,False,1,22,73,large blue rectangle
963,hg51,False,0,23,74,large blue rectangle
964,hg51,False,12,11,75,medium blue circle
965,hg51,False,0,23,76,small yellow rectangle
966,hg51,False,3,20,77,large yellow circle
967,hg51,False,1,22,78,medium yellow triangle
968,hg01,True,16,6,0,medium yellow triangle
969,hg01,True,14,8,1,small yellow circle
970,hg01,True,5,17,2,medium green triangle
971,hg01,True,22,0,3,large yellow circle
972,hg01,True,1,21,4,small green rectangle
973,hg01,True,21,1,5,large yellow triangle
974,hg01,True,18,4,6,small green circle
975,hg01,True,11,11,7,medium blue rectangle
976,hg01,True,22,0,8,small yellow circle
977,hg01,True,22,0,9,medium yellow triangle
978,hg01,True,22,0,10,small green circle
979,hg01,True,21,1,11,medium blue triangle
980,hg01,True,20,2,12,medium blue circle
981,hg01,True,22,0,13,large green triangle
982,hg01,True,22,0,14,large blue triangle
983,hg01,True,22,0,15,small blue triangle
984,hg01,True,22,0,16,small yellow rectangle
985,hg01,True,22,0,17,small blue triangle
986,hg01,True,22,0,18,large green triangle
987,hg01,True,22,0,19,medium blue triangle
988,hg01,True,22,0,20,large green circle
989,hg01,True,22,0,21,small blue triangle
990,hg01,True,22,0,22,large yellow rectangle
991,hg01,True,22,0,23,small blue triangle
992,hg01,True,22,0,24,small yellow rectangle
993,hg01,True,22,0,25,small yellow rectangle
994,hg01,True,22,0,26,medium blue triangle
995,hg01,True,22,0,27,medium blue circle
996,hg01,True,22,0,28,small green circle
997,hg01,True,22,0,29,small blue triangle
998,hg01,True,22,0,30,small yellow triangle
999,hg01,True,22,0,31,medium green rectangle
1000,hg01,True,22,0,32,large green circle
1001,hg01,True,22,0,33,small blue rectangle
1002,hg01,True,22,0,34,large green triangle
1003,hg01,True,22,0,35,small green triangle
1004,hg01,True,22,0,36,large green rectangle
1005,hg01,True,22,0,37,large green rectangle
1006,hg01,True,22,0,38,small yellow circle
1007,hg01,True,22,0,39,medium yellow triangle
1008,hg01,True,22,0,40,small green triangle
1009,hg01,True,22,0,41,large blue circle
1010,hg01,True,21,1,42,medium green circle
1011,hg01,True,22,0,43,medium green rectangle
1012,hg01,True,21,1,44,small blue rectangle
1013,hg01,True,21,1,45,medium blue triangle
1014,hg01,True,22,0,46,medium green rectangle
1015,hg01,True,22,0,47,medium blue rectangle
1016,hg01,True,22,0,48,large green circle
1017,hg01,True,22,0,49,medium yellow circle
1018,hg01,True,22,0,50,large yellow circle
1019,hg01,True,22,0,51,medium blue rectangle
1020,hg01,True,22,0,52,small yellow triangle
1021,hg01,True,22,0,53,medium yellow circle
1022,hg01,True,22,0,54,medium blue triangle
1023,hg01,True,22,0,55,large yellow rectangle
1024,hg01,True,22,0,56,medium green rectangle
1025,hg01,True,21,1,57,large green rectangle
