,model,concept,listnum,first_quarter,last_quarter,overall,chance,human_ove_mean,human_lq_mean,human_lq_median,human_lq_sd,is_boolean,above_chance,delta_lq_median,delta_lq,delta_ove,lq_above_first_percentile,lq_above_fifth_percentile,lq_above_first_quintile,lq_above_first_decile,lq_above_first_quartile,lq_above_sd,lq_above_2sd,lq_above_3sd,lq_at_human_baseline,ove_at_human_baseline,learned
106,GPT4,hg54,1,0.3157894736842105,0.8421052631578947,0.6621621621621622,0.8977355734112491,0.8815958815958818,0.9448621553884712,0.9473684210526316,0.0573710433195969,False,False,-0.10526315789473695,-0.10275689223057649,-0.03949061843798707,True,True,False,True,False,False,True,True,False,False,True
107,GPT4,hg54,2,0.4782608695652174,1.0,0.8222222222222222,0.9565432098765432,0.8597222222222222,0.947463768115942,1.0,0.1463584254488035,False,True,0.0,0.05253623188405798,0.14027777777777783,True,True,True,True,True,True,True,True,True,False,True
108,GPT4,hg55,1,0.7777777777777778,0.8888888888888888,0.8714285714285714,0.6044897959183675,0.8700680272108843,0.8703703703703705,0.8888888888888888,0.0692899516069248,False,True,0.0,0.01851851851851838,0.018820861678004563,True,True,True,True,True,True,True,True,True,True,True
109,GPT4,hg55,2,0.85,0.95,0.8974358974358975,0.6893491124260356,0.8494983277591974,0.8891304347826086,0.95,0.1326621417599335,False,True,0.0,0.0608695652173914,0.10050167224080253,True,True,True,True,True,True,True,True,True,True,True
110,GPT4,hg56,1,0.5,0.6111111111111112,0.625,0.7040895061728394,0.7291666666666667,0.76010101010101,0.7777777777777778,0.1601296854796736,False,False,-0.16666666666666663,-0.1489898989898989,-0.11805555555555558,True,True,False,True,False,True,True,True,False,False,True
111,GPT4,hg56,2,0.7058823529411765,0.7647058823529411,0.7794117647058824,0.6107266435986161,0.7076470588235294,0.7552941176470589,0.7058823529411765,0.1475802520523926,False,True,0.05882352941176461,0.00941176470588223,0.05705882352941172,True,True,True,True,True,True,True,True,True,True,True
112,GPT4,hg57,1,0.6111111111111112,0.6666666666666666,0.6376811594202898,0.5303507666456627,0.6616257088846882,0.7294685990338164,0.7222222222222222,0.1383364353939744,False,True,-0.05555555555555558,-0.06280193236714982,0.005040957781978439,True,True,True,True,True,True,True,True,False,False,True
113,GPT4,hg57,2,0.631578947368421,0.6842105263157895,0.6351351351351351,0.5821767713659605,0.6520270270270271,0.6885964912280702,0.6842105263157895,0.1677595745518006,False,True,0.0,-0.004385964912280715,0.03218349928876241,True,True,True,True,True,True,True,True,True,True,True
114,GPT4,hg58,1,0.47058823529411764,0.7058823529411765,0.6865671641791045,0.5250612608598797,0.6441791044776118,0.628235294117647,0.5882352941176471,0.1931132661523124,False,True,0.11764705882352944,0.07764705882352951,0.061703248463564675,True,True,True,True,True,True,True,True,True,True,True
115,GPT4,hg58,2,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.5096450617283951,0.6509661835748792,0.71256038647343,0.7222222222222222,0.2024091175375519,False,True,0.16666666666666663,0.17632850241545883,0.2379227053140096,True,True,True,True,True,True,True,True,True,True,False
116,GPT4,hg59,1,0.47619047619047616,0.6190476190476191,0.5365853658536586,0.5428316478286734,0.7969247083775185,0.8923395445134574,1.0,0.1956932488350657,False,True,-0.38095238095238093,-0.27329192546583836,-0.17787708932989943,True,True,False,True,False,False,True,True,False,False,True
117,GPT4,hg59,2,0.6111111111111112,0.5555555555555556,0.5915492957746479,0.5167625471136679,0.7727272727272727,0.8535353535353534,1.0,0.1985818510236111,False,True,-0.4444444444444444,-0.2979797979797978,-0.21717171717171713,True,True,False,True,False,False,True,True,False,False,False
118,GPT4,hg60,1,0.45,0.25,0.4805194805194805,0.5371900826446281,0.6564344746162928,0.7045454545454546,0.675,0.2687974443995003,False,False,-0.42500000000000004,-0.4545454545454546,-0.4064344746162928,False,False,False,False,False,False,True,True,False,False,False
119,GPT4,hg60,2,0.5263157894736842,0.5789473684210527,0.56,0.5000888888888888,0.7366666666666667,0.8245614035087719,0.9736842105263158,0.1979037574154119,False,True,-0.39473684210526316,-0.24561403508771928,-0.15771929824561404,True,True,True,True,False,False,True,True,False,False,True
120,GPT4,hg61,1,0.2857142857142857,0.7619047619047619,0.49382716049382713,0.6043286084438348,0.6634460547504025,0.7018633540372671,0.6666666666666666,0.1732462817513211,False,True,0.09523809523809523,0.06004140786749479,0.09845870715435934,True,True,True,True,True,True,True,True,True,False,True
121,GPT4,hg61,2,0.625,0.5,0.546875,0.625,0.7301136363636364,0.6818181818181818,0.625,0.2697517606924822,False,False,-0.125,-0.18181818181818177,-0.23011363636363635,True,True,True,True,True,True,True,True,False,False,False
122,GPT4,hg62,1,0.7058823529411765,0.8235294117647058,0.7878787878787878,0.6657483930211203,0.7918313570487483,0.8388746803069055,0.8235294117647058,0.0969171116189075,False,True,0.0,-0.015345268542199642,0.03169805471595755,True,True,True,True,True,True,True,True,True,True,True
123,GPT4,hg62,2,0.7894736842105263,0.8947368421052632,0.8552631578947368,0.7340720221606647,0.8008373205741628,0.8684210526315789,0.8947368421052632,0.1141577061286138,False,True,0.0,0.026315789473684292,0.09389952153110037,True,True,True,True,True,True,True,True,True,True,True
124,GPT4,hg63,1,0.65,0.7,0.625,0.51125,0.8443181818181817,0.9227272727272728,1.0,0.1490326937341363,False,True,-0.30000000000000004,-0.22272727272727288,-0.1443181818181818,True,True,False,True,False,False,True,True,False,False,True
125,GPT4,hg63,2,0.45,0.7,0.5584415584415584,0.5041322314049587,0.7629870129870128,0.8520833333333333,1.0,0.2293465203330734,False,True,-0.30000000000000004,-0.15208333333333335,-0.06298701298701281,True,True,True,True,True,True,True,True,False,False,True
126,GPT4,hg64,1,0.47619047619047616,0.42857142857142855,0.47560975609756095,0.5190362879238548,0.7317073170731707,0.8214285714285714,0.9761904761904764,0.2232896698102958,False,False,-0.5476190476190479,-0.39285714285714285,-0.30313588850174217,True,False,False,False,False,False,True,True,False,False,False
127,GPT4,hg64,2,0.6666666666666666,0.5714285714285714,0.6296296296296297,0.53360768175583,0.6995884773662552,0.7278911564625851,0.7619047619047619,0.262529807499434,False,True,-0.19047619047619047,-0.15646258503401367,-0.12815990593768378,True,True,True,True,True,True,True,True,False,False,False
128,GPT4,hg65,1,0.6111111111111112,0.7222222222222222,0.6197183098591549,0.6357865502876414,0.8181818181818182,0.914141414141414,1.0,0.1541852274997348,False,True,-0.2777777777777778,-0.19191919191919182,-0.09595959595959602,True,True,False,True,False,False,True,True,False,False,True
129,GPT4,hg65,2,0.7222222222222222,0.8333333333333334,0.7857142857142857,0.8432653061224489,0.8612244897959184,0.9153439153439152,0.8888888888888888,0.0778515289394823,False,False,-0.05555555555555547,-0.08201058201058187,-0.027891156462585,True,True,False,True,False,False,True,True,False,False,True
130,GPT4,hg66,1,0.42105263157894735,0.47368421052631576,0.5657894736842105,0.5031163434903048,0.6004784688995216,0.5980861244019139,0.5789473684210527,0.1770981389791555,False,False,-0.10526315789473689,-0.12440191387559812,-0.12679425837320585,True,True,True,True,True,True,True,True,False,False,True
131,GPT4,hg66,2,0.4375,0.625,0.65625,0.5078125,0.6623641304347826,0.7010869565217391,0.625,0.267687181652712,False,True,0.0,-0.07608695652173914,-0.037364130434782594,True,True,True,True,True,True,True,True,False,True,True
132,GPT4,hg67,1,0.5454545454545454,0.5454545454545454,0.6235294117647059,0.5366089965397923,0.6064171122994652,0.6177685950413223,0.5909090909090909,0.1084858313456618,False,True,-0.045454545454545525,-0.0723140495867769,-0.06096256684491974,True,True,True,True,True,True,True,True,False,True,False
133,GPT4,hg67,2,0.65,0.5,0.6075949367088608,0.5353308764621054,0.6570771001150747,0.6295454545454544,0.65,0.1362309960967791,False,False,-0.15000000000000002,-0.1295454545454544,-0.1570771001150747,True,True,False,True,False,True,True,True,False,False,False
134,GPT4,hg68,1,0.631578947368421,0.6842105263157895,0.6266666666666667,0.6352,0.5943589743589743,0.7530364372469636,0.7368421052631579,0.1253754054024455,False,True,-0.05263157894736836,-0.06882591093117407,0.08985155195681516,True,True,True,True,True,True,True,True,False,True,True
135,GPT4,hg68,2,0.55,0.55,0.5,0.5210387902695595,0.5948717948717949,0.556,0.55,0.1451344204522139,False,True,0.0,-0.006000000000000005,-0.04487179487179482,True,True,True,True,True,True,True,True,True,False,False
136,GPT4,hg69,1,0.9523809523809523,1.0,0.9753086419753086,0.5555555555555556,0.9175308641975308,0.9638095238095238,1.0,0.1152971120032118,False,True,0.0,0.03619047619047622,0.08246913580246917,True,True,True,True,True,True,True,True,True,True,True
137,GPT4,hg69,2,1.0,1.0,1.0,0.5346260387811634,0.8914473684210525,0.9320175438596492,1.0,0.1445207051806614,False,True,0.0,0.06798245614035081,0.10855263157894746,True,True,True,True,True,True,True,True,True,True,False
138,GPT4,hg70,1,0.3684210526315789,0.6842105263157895,0.52,0.5256888888888889,0.608695652173913,0.6109839816933639,0.5789473684210527,0.2027981605593092,False,True,0.10526315789473684,0.07322654462242562,0.07551487414187652,True,True,True,True,True,True,True,True,True,False,True
139,GPT4,hg70,2,0.6111111111111112,0.5,0.5428571428571428,0.5493877551020409,0.6402597402597402,0.7070707070707072,0.6666666666666666,0.2052767821505209,False,False,-0.16666666666666663,-0.20707070707070718,-0.1402597402597402,True,True,False,True,False,False,True,True,False,False,False
140,GPT4,hg71,1,0.34782608695652173,0.30434782608695654,0.48314606741573035,0.6773134705213988,0.7440156326331216,0.7693761814744802,0.6956521739130435,0.2330591305470312,False,False,-0.3913043478260869,-0.46502835538752363,-0.4396678065461651,False,False,False,False,False,False,True,True,False,False,False
141,GPT4,hg71,2,0.3,0.65,0.6538461538461539,0.7396449704142012,0.8046398046398047,0.8738095238095237,0.95,0.1570706904997204,False,False,-0.29999999999999993,-0.22380952380952368,-0.15463980463980465,True,True,False,True,False,False,True,True,False,False,True
142,GPT4,hg72,1,0.5882352941176471,0.7647058823529411,0.6212121212121212,0.6175390266299357,0.6306818181818182,0.6421568627450981,0.6470588235294118,0.1836109882385102,False,True,0.11764705882352933,0.12254901960784303,0.1340240641711229,True,True,True,True,True,True,True,True,True,True,True
143,GPT4,hg72,2,0.5263157894736842,0.7894736842105263,0.631578947368421,0.6831717451523545,0.6882151029748284,0.782608695652174,0.7894736842105263,0.1425024940681031,False,True,0.0,0.006864988558352381,0.10125858123569798,True,True,True,True,True,True,True,True,True,False,True
144,GPT4,hg73,1,0.6,0.6,0.5897435897435898,0.5082182774490467,0.6302564102564103,0.7279999999999999,0.8,0.12416118556135,False,True,-0.20000000000000007,-0.1279999999999999,-0.03025641025641035,True,True,False,True,False,False,True,True,False,False,False
145,GPT4,hg73,2,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.5385802469135802,0.6435185185185184,0.6825396825396824,0.6666666666666666,0.18397183757369,False,False,-0.3333333333333333,-0.34920634920634913,-0.31018518518518506,True,False,False,False,False,False,True,True,False,False,False
146,GPT4,hg74,1,0.6,0.5,0.5324675324675324,0.5021082813290606,0.6363636363636364,0.7304347826086957,0.8,0.1998581727749774,False,False,-0.30000000000000004,-0.23043478260869565,-0.13636363636363635,True,True,False,True,False,False,True,True,False,False,False
147,GPT4,hg74,2,0.6086956521739131,0.6086956521739131,0.5652173913043478,0.5085066162570889,0.5964083175803403,0.6899810964083175,0.6521739130434783,0.1876889630321953,False,True,-0.04347826086956519,-0.08128544423440442,0.012287334593572785,True,True,True,True,True,True,True,True,False,False,False
148,GPT4,hg75,1,0.6666666666666666,0.5238095238095238,0.5121951219512195,0.5145746579417014,0.5471898197242843,0.5838509316770186,0.5714285714285714,0.1577579975283539,False,True,-0.04761904761904756,-0.06004140786749479,-0.02338029591476043,True,True,True,True,True,True,True,True,False,False,False
149,GPT4,hg75,2,0.5555555555555556,0.6111111111111112,0.5694444444444444,0.5061728395061729,0.6022222222222222,0.6755555555555555,0.7222222222222222,0.1954292521415168,False,True,-0.11111111111111105,-0.0644444444444443,0.008888888888888946,True,True,True,True,True,True,True,True,False,False,True
150,GPT4,hg76,1,0.5789473684210527,0.631578947368421,0.618421052631579,0.5346260387811634,0.5733805668016194,0.6214574898785425,0.631578947368421,0.1558704453441295,False,True,0.0,0.010121457489878471,0.0581983805668016,True,True,True,True,True,True,True,True,True,True,True
151,GPT4,hg76,2,0.5263157894736842,0.7368421052631579,0.6164383561643836,0.5413773691124039,0.5753424657534245,0.6244019138755981,0.5789473684210527,0.1643768745100659,False,True,0.1578947368421052,0.11244019138755978,0.16149963950973334,True,True,True,True,True,True,True,True,True,True,True
152,GPT4,hg77,1,0.7,1.0,0.8831168831168831,0.6559284870973183,0.8701298701298702,0.9333333333333332,1.0,0.1178511301977579,True,True,0.0,0.06666666666666676,0.1298701298701298,True,True,True,True,True,True,True,True,True,True,True
153,GPT4,hg77,2,0.7777777777777778,0.9444444444444444,0.8873239436619719,0.6667327911128744,0.8649167733674775,0.9469696969696968,1.0,0.1078788351681506,True,True,-0.05555555555555558,-0.002525252525252375,0.0795276710769669,True,True,True,True,False,True,True,True,True,True,True
154,GPT4,hg78,1,0.5555555555555556,1.0,0.8714285714285714,0.6473469387755102,0.8607142857142858,0.886574074074074,1.0,0.1967320242588853,True,True,0.0,0.11342592592592604,0.13928571428571423,True,True,True,True,True,True,True,True,True,True,True
155,GPT4,hg78,2,0.6956521739130435,1.0,0.9,0.6306172839506172,0.8469696969696968,0.950592885375494,1.0,0.1238769481756112,True,True,0.0,0.04940711462450598,0.15303030303030318,True,True,True,True,True,True,True,True,True,True,True
156,GPT4,hg79,1,0.7368421052631579,1.0,0.9078947368421053,0.5221606648199446,0.8582535885167464,0.937799043062201,1.0,0.094732008962791,True,True,0.0,0.062200956937799035,0.14174641148325362,True,True,True,True,True,True,True,True,True,True,True
157,GPT4,hg79,2,0.8181818181818182,1.0,0.9431818181818182,0.512654958677686,0.8809523809523809,0.9610389610389608,1.0,0.0964600863859618,True,True,0.0,0.038961038961039196,0.11904761904761907,True,True,True,True,True,True,True,True,True,True,True
158,GPT4,hg80,1,0.6956521739130435,0.9565217391304348,0.9,0.654320987654321,0.8398989898989897,0.932806324110672,1.0,0.145226664591888,True,True,-0.04347826086956519,0.02371541501976282,0.11662274923144511,True,True,True,True,False,True,True,True,True,True,True
159,GPT4,hg80,2,0.6842105263157895,0.9473684210526315,0.8648648648648649,0.6183345507669831,0.8030888030888034,0.9147869674185464,1.0,0.1153971371751512,True,True,-0.052631578947368474,0.032581453634085156,0.14427961796382816,True,True,True,True,True,True,True,True,True,True,True
160,GPT4,hg81,1,0.5,1.0,0.8571428571428571,0.6632653061224489,0.8380952380952381,0.94973544973545,1.0,0.1012920090956436,True,True,0.0,0.05026455026455001,0.16190476190476188,True,True,True,True,True,True,True,True,True,True,True
161,GPT4,hg81,2,0.5882352941176471,1.0,0.8461538461538461,0.6989349112426035,0.7956043956043958,0.9215686274509804,0.9411764705882352,0.0949079795299575,True,True,0.05882352941176483,0.07843137254901955,0.20439560439560422,True,True,True,True,True,True,True,True,True,True,True
162,GPT4,hg82,1,0.6666666666666666,1.0,0.8857142857142857,0.5330612244897959,0.8155844155844156,0.8762626262626263,0.9722222222222222,0.1748270094007169,True,True,0.02777777777777779,0.1237373737373737,0.18441558441558437,True,True,True,True,True,True,True,True,True,True,True
163,GPT4,hg82,2,0.6875,1.0,0.8852459016393442,0.5012093523246439,0.8303635067712049,0.9293478260869564,1.0,0.1267598238009848,True,True,0.0,0.07065217391304357,0.16963649322879515,True,True,True,True,True,True,True,True,True,True,True
164,GPT4,hg83,1,0.5909090909090909,1.0,0.8604651162790697,0.697133585722012,0.8638565891472868,0.9526515151515152,1.0,0.0968505126935272,True,True,0.0,0.04734848484848475,0.1361434108527132,True,True,True,True,True,True,True,True,True,True,True
165,GPT4,hg83,2,0.8571428571428571,1.0,0.9259259259259259,0.593354671543972,0.8653198653198652,0.9545454545454546,1.0,0.0792633481541149,True,True,0.0,0.045454545454545414,0.13468013468013484,True,True,True,True,True,True,True,True,True,True,True
166,GPT4,hg84,1,0.5882352941176471,1.0,0.8939393939393939,0.5775941230486685,0.7513774104683196,0.8368983957219253,0.8823529411764706,0.1781840329577126,True,True,0.11764705882352944,0.16310160427807474,0.24862258953168037,True,True,True,True,True,True,True,True,True,True,True
167,GPT4,hg84,2,0.6666666666666666,1.0,0.8450704225352113,0.512001586986709,0.8336686787391011,0.8862433862433864,1.0,0.1769127354211691,True,True,0.0,0.11375661375661361,0.1663313212608989,True,True,True,True,True,True,True,True,True,True,True
168,GPT4,hg85,1,0.9,0.95,0.9625,0.50125,0.8937499999999999,0.9522727272727272,1.0,0.0935138209610953,True,True,-0.050000000000000044,-0.002272727272727204,0.05625000000000002,True,True,True,True,False,True,True,True,True,True,True
