,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate
1592.0,larger than all other objects,False,33.0,13.0,0.0,4.0,19.0,0.4505745757832073,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large blue circle,hg29,13.0,False,False,True
1593.0,larger than all other objects,False,34.0,13.0,0.0,6.0,17.0,0.4157772464625395,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large green rectangle,hg29,13.0,False,False,True
1594.0,larger than all other objects,False,35.0,13.0,0.0,8.0,15.0,0.4862096279458683,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large yellow circle,hg29,13.0,False,False,True
1595.0,larger than all other objects,False,36.0,13.0,0.0,4.0,19.0,0.2894599210235355,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",medium yellow circle,hg29,13.0,False,False,True
1596.0,larger than all other objects,False,37.0,14.0,1.0,20.0,3.0,0.3691415663390671,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow circle,hg29,14.0,True,False,True
1597.0,larger than all other objects,False,38.0,14.0,0.0,2.0,21.0,0.0339952204674318,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg29,14.0,False,False,True
1598.0,larger than all other objects,False,39.0,14.0,0.0,2.0,21.0,0.0590524528203104,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue triangle,hg29,14.0,False,False,True
1599.0,larger than all other objects,False,40.0,15.0,0.0,1.0,22.0,0.0726494833496644,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium blue circle,hg29,15.0,False,False,True
1600.0,larger than all other objects,False,41.0,15.0,0.0,3.0,20.0,0.0649200684441666,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium green rectangle,hg29,15.0,False,False,True
1601.0,larger than all other objects,False,42.0,16.0,0.0,2.0,21.0,0.1649484296070795,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue circle,hg29,16.0,False,False,True
1602.0,larger than all other objects,False,43.0,16.0,0.0,4.0,19.0,0.1461690854483777,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow circle,hg29,16.0,False,False,True
1603.0,larger than all other objects,False,44.0,16.0,0.0,2.0,21.0,0.1577850845684452,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue triangle,hg29,16.0,False,False,True
1604.0,larger than all other objects,False,45.0,16.0,0.0,5.0,18.0,0.2403519966695739,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow circle,hg29,16.0,False,False,True
1605.0,larger than all other objects,False,46.0,16.0,0.0,2.0,21.0,0.1579775200635822,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow triangle,hg29,16.0,False,False,True
1606.0,larger than all other objects,False,47.0,17.0,1.0,21.0,2.0,0.3767470784815714,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow circle,hg29,17.0,True,False,True
1607.0,larger than all other objects,False,48.0,18.0,1.0,18.0,5.0,0.4809516095025401,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large blue circle,hg29,18.0,True,False,True
1608.0,larger than all other objects,False,49.0,18.0,0.0,2.0,21.0,0.0145626182818432,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small yellow triangle,hg29,18.0,False,False,True
1609.0,larger than all other objects,False,50.0,18.0,0.0,1.0,22.0,0.0267615334927313,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small green triangle,hg29,18.0,False,False,True
1610.0,larger than all other objects,False,51.0,18.0,0.0,3.0,20.0,0.0305867628775331,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium yellow triangle,hg29,18.0,False,False,True
1611.0,larger than all other objects,False,52.0,18.0,0.0,1.0,22.0,0.0912619248919099,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small green circle,hg29,18.0,False,False,True
1612.0,larger than all other objects,False,53.0,19.0,0.0,1.0,22.0,0.0267584322315315,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small blue triangle,hg29,19.0,False,False,True
1613.0,larger than all other objects,False,54.0,19.0,1.0,20.0,3.0,0.6847566597645027,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large yellow rectangle,hg29,19.0,True,True,True
1614.0,larger than all other objects,False,55.0,20.0,0.0,1.0,22.0,0.0690275491793954,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium blue triangle,hg29,20.0,False,False,True
1615.0,larger than all other objects,False,56.0,20.0,0.0,1.0,22.0,0.1108010653235851,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium blue rectangle,hg29,20.0,False,False,True
1616.0,larger than all other objects,False,57.0,20.0,1.0,19.0,4.0,0.7813292951711901,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large blue rectangle,hg29,20.0,True,True,True
1617.0,larger than all other objects,False,58.0,20.0,0.0,1.0,22.0,0.0094377564735168,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small yellow triangle,hg29,20.0,False,False,True
1618.0,larger than all other objects,False,59.0,21.0,0.0,2.0,21.0,0.0246769884073501,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium blue rectangle,hg29,21.0,False,False,True
1619.0,larger than all other objects,False,60.0,21.0,0.0,1.0,22.0,0.0225585906213154,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium blue circle,hg29,21.0,False,False,True
1620.0,larger than all other objects,False,61.0,21.0,0.0,1.0,22.0,0.024743365278482,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium green circle,hg29,21.0,False,False,True
1621.0,larger than all other objects,False,62.0,21.0,1.0,22.0,1.0,0.8711333035331563,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large blue rectangle,hg29,21.0,True,True,True
1622.0,larger than all other objects,False,63.0,21.0,0.0,2.0,21.0,0.0243624839263247,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium yellow circle,hg29,21.0,False,False,True
1623.0,larger than all other objects,False,64.0,22.0,0.0,1.0,22.0,0.0142210834253546,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium green triangle,hg29,22.0,False,False,True
1624.0,larger than all other objects,False,65.0,22.0,1.0,19.0,4.0,0.7696252125531373,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large yellow triangle,hg29,22.0,True,True,True
1625.0,larger than all other objects,False,66.0,22.0,0.0,0.0,23.0,0.0053486926353798,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small green triangle,hg29,22.0,False,False,True
1626.0,larger than all other objects,False,67.0,23.0,0.0,5.0,18.0,0.2963160406770839,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large blue triangle,hg29,23.0,False,False,True
1627.0,larger than all other objects,False,68.0,23.0,0.0,5.0,18.0,0.2760266779230278,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large green triangle,hg29,23.0,False,False,True
1628.0,larger than all other objects,False,69.0,23.0,0.0,5.0,18.0,0.2771442206002348,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large green circle,hg29,23.0,False,False,True
1629.0,larger than all other objects,False,70.0,23.0,0.0,0.0,23.0,0.0127515238179967,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",medium green rectangle,hg29,23.0,False,False,True
1630.0,larger than all other objects,False,71.0,23.0,0.0,4.0,19.0,0.3003811683389585,"""λx.apply1(large,x.o)""
",large,"def is_rule(obj):
    return obj.large",large green rectangle,hg29,23.0,False,False,True
1631.0,larger than all other objects,False,72.0,24.0,1.0,20.0,3.0,0.7775850641311308,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large green triangle,hg29,24.0,True,True,True
1632.0,larger than all other objects,False,73.0,24.0,0.0,3.0,20.0,0.0299312036765968,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium yellow rectangle,hg29,24.0,False,False,True
1633.0,larger than all other objects,False,74.0,24.0,0.0,1.0,22.0,0.0172542644099849,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium green circle,hg29,24.0,False,False,True
1634.0,larger than all other objects,False,75.0,25.0,0.0,2.0,21.0,0.0111650368776281,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",small green rectangle,hg29,25.0,False,False,True
1635.0,larger than all other objects,False,76.0,25.0,0.0,0.0,23.0,0.0084155630275972,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",medium green circle,hg29,25.0,False,False,True
1636.0,larger than all other objects,False,77.0,25.0,1.0,20.0,3.0,0.8823822223617981,"""λx.apply1(apply2(same_color,x.o),iota(filter(apply2(size-geq,x.o), x.s)))""
",strictly larger than all other objects,"def is_rule(obj):
    return np.sum([obj.size_num <= x.size_num for x in obj.current_set.objs]) == 1",large yellow triangle,hg29,25.0,True,True,True
2243.0,same shape as another object that is blue,False,0.0,1.0,0.0,17.0,9.0,0.3564421919421647,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium yellow triangle,hg72,1.0,False,False,True
2244.0,same shape as another object that is blue,False,1.0,2.0,0.0,7.0,19.0,0.2806495441568586,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green triangle,hg72,2.0,False,False,True
2245.0,same shape as another object that is blue,False,2.0,2.0,0.0,9.0,17.0,0.4551586325155767,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue rectangle,hg72,2.0,False,False,True
2246.0,same shape as another object that is blue,False,3.0,3.0,0.0,7.0,19.0,0.2904155191130257,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow rectangle,hg72,3.0,False,False,True
2247.0,same shape as another object that is blue,False,4.0,3.0,0.0,3.0,23.0,0.1143534568436734,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green triangle,hg72,3.0,False,False,True
2248.0,same shape as another object that is blue,False,5.0,4.0,1.0,11.0,15.0,0.3421018827564239,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green circle,hg72,4.0,True,False,True
2249.0,same shape as another object that is blue,False,6.0,4.0,0.0,10.0,16.0,0.4048913430984839,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue circle,hg72,4.0,False,False,True
2250.0,same shape as another object that is blue,False,7.0,4.0,0.0,5.0,21.0,0.1449675854414636,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green triangle,hg72,4.0,False,False,True
2251.0,same shape as another object that is blue,False,8.0,5.0,1.0,1.0,25.0,0.0952015935777126,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green triangle,hg72,5.0,True,False,True
2252.0,same shape as another object that is blue,False,9.0,5.0,0.0,2.0,24.0,0.1426428119874572,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,hg72,5.0,False,False,True
2253.0,same shape as another object that is blue,False,10.0,5.0,0.0,3.0,23.0,0.2812785607791284,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue triangle,hg72,5.0,False,False,True
2254.0,same shape as another object that is blue,False,11.0,5.0,0.0,3.0,23.0,0.208430576267915,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow rectangle,hg72,5.0,False,False,True
